session_id,model,accuracy,f1,mcc
mmh0lgop76n6ez,smap_hmm4,1.0,1.0,1.0
mmh0lku3ip54e4,smap_melioration,0.6293706293706294,0.6286286286286287,0.2640683532364518
mmh0lku3ip54e4,smap_qlearning,0.6293706293706294,0.6286286286286287,0.2640683532364518
mmh0lku3ip54e4,smap_hmm4,1.0,1.0,1.0
mmh0lpcdm9wdcu,smap_melioration,0.9314285714285714,0.9347826086956522,0.8625545812457146
mmh0lpcdm9wdcu,smap_qlearning,0.9314285714285714,0.9347826086956522,0.8625545812457146
mmh0lpcdm9wdcu,smap_hmm4,0.9428571428571428,0.9476439790575916,0.8870055384820245
mmh0m3latwun95,smap_melioration,0.7014354066985646,0.7034220532319392,0.40292624526008464
mmh0m3latwun95,smap_qlearning,0.7014354066985646,0.7034220532319392,0.40292624526008464
mmh0m3latwun95,smap_hmm4,0.7138755980861244,0.6257822277847309,0.49719755887971384
mmh0mm0schxk59,smap_melioration,0.576271186440678,0.5464247598719317,0.15467485453567925
mmh0mm0schxk59,smap_qlearning,0.576271186440678,0.5464247598719317,0.15467485453567925
mmh0mm0schxk59,smap_hmm4,1.0,1.0,1.0
mmh0mmptqfyu87,smap_melioration,0.5546558704453441,0.5,0.1044903484430177
mmh0mmptqfyu87,smap_qlearning,0.5546558704453441,0.5,0.1044903484430177
mmh0mmptqfyu87,smap_hmm4,0.9757085020242915,0.9741379310344828,0.9523976753412855
mmh0nnjg95y0zn,smap_melioration,0.6490658001624695,0.6598425196850394,0.29744013145729165
mmh0nnjg95y0zn,smap_qlearning,0.6490658001624695,0.6598425196850394,0.29744013145729165
mmh0nnjg95y0zn,smap_hmm4,0.5621445978878961,0.6946175637393768,0.18472563182816507
mmh0ocgvf4p325,smap_melioration,0.7575757575757576,0.7430406852248393,0.513899561379
mmh0ocgvf4p325,smap_qlearning,0.7575757575757576,0.7430406852248393,0.513899561379
mmh0ocgvf4p325,smap_hmm4,0.9888888888888889,0.9882854100106496,0.9778829749017741
mmh0opq734nw1a,smap_melioration,0.7483660130718954,0.7407407407407407,0.49681034554307557
mmh0opq734nw1a,smap_qlearning,0.7483660130718954,0.7407407407407407,0.49681034554307557
mmh0opq734nw1a,smap_hmm4,0.9509803921568627,0.9512459371614301,0.9024658470778953
mmh0ozswma6i3j,smap_melioration,0.7472852912142152,0.751937984496124,0.4949757944222949
mmh0ozswma6i3j,smap_qlearning,0.7472852912142152,0.751937984496124,0.4949757944222949
mmh0ozswma6i3j,smap_hmm4,0.9921026653504442,0.9921568627450981,0.9843283466174655
mmh0pa4lgnz2nd,smap_melioration,0.6558659217877095,0.665943600867679,0.31239111686849813
mmh0pa4lgnz2nd,smap_qlearning,0.6558659217877095,0.665943600867679,0.31239111686849813
mmh0pa4lgnz2nd,smap_hmm4,1.0,1.0,1.0
mmh0pj6zqdvwmg,smap_melioration,0.6760676873489122,0.701780415430267,0.36147989081912224
mmh0pj6zqdvwmg,smap_qlearning,0.6760676873489122,0.701780415430267,0.36147989081912224
mmh0pj6zqdvwmg,smap_hmm4,1.0,1.0,1.0
mmh0pjhqfbciu8,smap_melioration,0.7240437158469946,0.7376623376623377,0.45396570063456926
mmh0pjhqfbciu8,smap_qlearning,0.7240437158469946,0.7376623376623377,0.45396570063456926
mmh0pjhqfbciu8,smap_hmm4,0.8961748633879781,0.8827160493827161,0.8065208629557806
mmh0puch6r88f0,smap_melioration,0.6771300448430493,0.6785714285714286,0.3543560465170073
mmh0puch6r88f0,smap_qlearning,0.6771300448430493,0.6785714285714286,0.3543560465170073
mmh0puch6r88f0,smap_hmm4,1.0,1.0,1.0
mmh0r154h7irg3,smap_melioration,0.7374681393372983,0.7365728900255755,0.47609058359458867
mmh0r154h7irg3,smap_qlearning,0.7374681393372983,0.7365728900255755,0.47609058359458867
mmh0r154h7irg3,smap_hmm4,0.8071367884451996,0.8289374529012811,0.6508303759626697
mmh0r34rqnesgg,smap_melioration,0.775599128540305,0.7775377969762419,0.5516355827579549
mmh0r34rqnesgg,smap_qlearning,0.775599128540305,0.7775377969762419,0.5516355827579549
mmh0r34rqnesgg,smap_hmm4,1.0,1.0,1.0
mmh0rqn6g1cadb,smap_melioration,0.6937212863705973,0.6835443037974683,0.38868729124524454
mmh0rqn6g1cadb,smap_qlearning,0.6937212863705973,0.6835443037974683,0.38868729124524454
mmh0rqn6g1cadb,smap_hmm4,0.6248085758039816,0.4662309368191721,0.3151020364522587
mmh0tro0khha5x,smap_melioration,0.6621052631578948,0.6552094522019334,0.3241177353349531
mmh0tro0khha5x,smap_qlearning,0.6621052631578948,0.6552094522019334,0.3241177353349531
mmh0tro0khha5x,smap_hmm4,0.7663157894736842,0.7024128686327078,0.5671554004364545
mmh0uacrkmrg83,smap_melioration,0.7855153203342619,0.7849162011173184,0.5737748397412263
mmh0uacrkmrg83,smap_qlearning,0.7855153203342619,0.7849162011173184,0.5737748397412263
mmh0uacrkmrg83,smap_hmm4,0.7075208913649025,0.7761194029850746,0.4798181701771372
