session_id,model,phase,accuracy,f1,mcc
mmgpciu4e2yunz,hmm_4state,Ph 1,0.9787234042553191,0.9790794979079498,0.9583215042901232
mmgpciu4e2yunz,hmm_4state,Ph 2,0.9881422924901185,0.9906542056074766,0.9747602804858861
mmgpciu4e2yunz,hmm_4state,Ph 3,0.9879032258064516,0.9836065573770492,0.9743547036924464
mmgpciu4e2yunz,hmm_4state,Ph 4,0.9922779922779923,0.991304347826087,0.9844812488665277
mmgpgi4g1jzpv2,hmm_2state,Full,0.5215646940822467,0.4015056461731493,0.021993834964063975
mmgpgi4g1jzpv2,hmm_2state,Ph 1,0.4673913043478261,0.5775862068965517,-0.07022019489382103
mmgpgi4g1jzpv2,hmm_2state,Ph 2,0.5220588235294118,0.5038167938931297,0.04486055764646103
mmgpgi4g1jzpv2,hmm_2state,Ph 3,0.5703971119133574,0.20134228187919462,-0.004870059500152344
mmgpgi4g1jzpv2,hmm_2state,Ph 4,0.5075757575757576,0.15584415584415584,-0.033584792380143745
mmgpgi4g1jzpv2,hmm_3state,Full,0.9167502507522568,0.9170829170829171,0.8428438766287126
mmgpgi4g1jzpv2,hmm_3state,Ph 1,0.8586956521739131,0.875,0.7485549599571588
mmgpgi4g1jzpv2,hmm_3state,Ph 2,0.9448529411764706,0.9480968858131488,0.8950807732508138
mmgpgi4g1jzpv2,hmm_3state,Ph 3,0.924187725631769,0.9135802469135802,0.8570466878715977
mmgpgi4g1jzpv2,hmm_3state,Ph 4,0.9204545454545454,0.9195402298850575,0.8430310269018029
mmgpgi4g1jzpv2,hmm_4state,Full,0.9227683049147443,0.9235352532274081,0.8565973279941197
mmgpgi4g1jzpv2,hmm_4state,Ph 1,0.8695652173913043,0.883495145631068,0.7662224051759048
mmgpgi4g1jzpv2,hmm_4state,Ph 2,0.9522058823529411,0.9547038327526133,0.9085057600529469
mmgpgi4g1jzpv2,hmm_4state,Ph 3,0.924187725631769,0.9135802469135802,0.8570466878715977
mmgpgi4g1jzpv2,hmm_4state,Ph 4,0.928030303030303,0.9298892988929889,0.8656357994741982
mmgpiq4ct3r8s1,hmm_2state,Full,0.5240963855421686,0.3449419568822554,0.02044148888205182
mmgpiq4ct3r8s1,hmm_2state,Ph 1,0.4975609756097561,0.10434782608695652,-0.06284081931046158
mmgpiq4ct3r8s1,hmm_2state,Ph 2,0.654275092936803,0.6463878326996197,0.34943226438116437
mmgpiq4ct3r8s1,hmm_2state,Ph 3,0.21359223300970873,0.24299065420560748,-0.1460382937064386
mmgpiq4ct3r8s1,hmm_2state,Ph 4,0.5335968379446641,0.0,0.0
mmgpiq4ct3r8s1,hmm_3state,Full,0.7409638554216867,0.7211413748378729,0.479402714766255
mmgpiq4ct3r8s1,hmm_3state,Ph 1,0.6,0.3387096774193548,0.266301923224262
mmgpiq4ct3r8s1,hmm_3state,Ph 2,0.8698884758364313,0.8909657320872274,0.7327844041755665
mmgpiq4ct3r8s1,hmm_3state,Ph 3,0.2524271844660194,0.3063063063063063,0.1375727957182012
