session_id,model,split,accuracy,f1,mcc
mmh0l2c7syhpy7,nn_engineered,phase1_rest,0.6653846153846154,0.7030716723549488,0.331765340768931
mmh0l2c7syhpy7,nn_raw,phase1_rest,0.6756410256410257,0.7121729237770194,0.35280753997203446
mmh0l48d4j1y4y,xgboost,75_25,0.6712328767123288,0.6363636363636364,0.39344384552580813
mmh0l48d4j1y4y,nn_engineered,75_25,0.5753424657534246,0.4624277456647399,0.24320893442804972
mmh0l48d4j1y4y,nn_raw,75_25,0.6451612903225806,0.6637554585152838,0.29147909042998454
mmh0l48d4j1y4y,xgboost,phase1_rest,0.5449275362318841,0.525679758308157,0.09365664151619613
mmh0l48d4j1y4y,nn_engineered,phase1_rest,0.41739130434782606,0.34527687296416937,-0.1632105546166084
mmh0l48d4j1y4y,nn_raw,phase1_rest,0.4855072463768116,0.0,0.0
mmh0le5hn8utpd,xgboost,75_25,0.5421686746987951,0.5777777777777777,0.09169809474822098
mmh0le5hn8utpd,nn_engineered,75_25,0.6987951807228916,0.6376811594202898,0.4091028884627336
mmh0le5hn8utpd,nn_raw,75_25,0.8211382113821138,0.8211382113821138,0.6449947033898306
mmh0le5hn8utpd,xgboost,phase1_rest,0.7489986648865153,0.7283236994219653,0.5012989734447637
mmh0le5hn8utpd,nn_engineered,phase1_rest,0.7343124165554072,0.720112517580872,0.4694657765915216
mmh0le5hn8utpd,nn_raw,phase1_rest,0.69826435246996,0.7102564102564103,0.39949537987888206
mmh0lgop76n6ez,xgboost,75_25,0.588495575221239,0.5326633165829145,0.1690149068952084
mmh0lgop76n6ez,nn_engineered,75_25,0.6371681415929203,0.47435897435897434,0.2894145057635663
mmh0lgop76n6ez,nn_raw,75_25,0.7366071428571429,0.7377777777777778,0.4781826827206195
mmh0lgop76n6ez,xgboost,phase1_rest,0.5285714285714286,0.5059880239520959,0.05538423486033492
mmh0lgop76n6ez,nn_engineered,phase1_rest,0.54,0.22596153846153846,0.0887103788474245
mmh0lgop76n6ez,nn_raw,phase1_rest,0.5157142857142857,0.0,0.0
mmh0lku3ip54e4,xgboost,75_25,0.564,0.37714285714285717,0.05987044987956036
mmh0lku3ip54e4,nn_engineered,75_25,0.62,0.4025157232704403,0.17402916325425621
mmh0lku3ip54e4,nn_raw,75_25,0.5282258064516129,0.38095238095238093,0.004852758664080319
mmh0lku3ip54e4,xgboost,phase1_rest,0.4268774703557312,0.4636251541307028,-0.1309324490146409
mmh0lku3ip54e4,nn_engineered,phase1_rest,0.5151515151515151,0.17857142857142858,-0.04808481775862412
mmh0lku3ip54e4,nn_raw,phase1_rest,0.5375494071146245,0.05390835579514825,-0.014695816686783996
mmh0lpcdm9wdcu,xgboost,75_25,0.8522727272727273,0.7636363636363637,0.6911482839544805
mmh0lpcdm9wdcu,nn_engineered,75_25,0.8409090909090909,0.7083333333333334,0.6039571739702033
mmh0lpcdm9wdcu,nn_raw,75_25,0.5529411764705883,0.4722222222222222,0.22152281195220813
mmh0lpcdm9wdcu,xgboost,phase1_rest,0.9192825112107623,0.9181818181818182,0.8409058222308379
mmh0lpcdm9wdcu,nn_engineered,phase1_rest,0.47533632286995514,0.6355140186915887,-0.009526702198419005
mmh0lpcdm9wdcu,nn_raw,phase1_rest,0.515695067264574,0.6538461538461539,0.13808212372540857
mmh0m3latwun95,xgboost,75_25,0.6666666666666666,0.6329113924050633,0.3333776961738133
mmh0m3latwun95,nn_engineered,75_25,0.5900383141762452,0.49765258215962443,0.18189455379733868
mmh0m3latwun95,nn_raw,75_25,0.7451737451737451,0.7555555555555555,0.4951496143905194
mmh0m3latwun95,xgboost,phase1_rest,0.7650834403080873,0.769811320754717,0.5303951011859429
mmh0m3latwun95,nn_engineered,phase1_rest,0.748395378690629,0.73224043715847,0.5011744821081341
mmh0m3latwun95,nn_raw,phase1_rest,0.6675224646983312,0.7282266526757608,0.37179134482793513
mmh0mm0schxk59,xgboost,75_25,0.6334661354581673,0.5660377358490566,0.251757501312139
mmh0mm0schxk59,nn_engineered,75_25,0.5099601593625498,0.5099601593625498,0.03186022610483042
mmh0mm0schxk59,nn_raw,75_25,0.5020080321285141,0.5633802816901409,0.046017705289417433
mmh0mm0schxk59,xgboost,phase1_rest,0.4987244897959184,0.6371191135734072,-0.0009301569010769376
mmh0mm0schxk59,nn_engineered,phase1_rest,0.5089285714285714,0.14253897550111358,0.02996057068965403
mmh0mm0schxk59,nn_raw,phase1_rest,0.5012755102040817,0.0,0.0
mmh0mmptqfyu87,xgboost,75_25,0.4838709677419355,0.4576271186440678,-0.03367283551304041
mmh0mmptqfyu87,nn_engineered,75_25,0.3951612903225806,0.24242424242424243,-0.23420808128930037
mmh0mmptqfyu87,nn_raw,75_25,0.4793388429752066,0.4793388429752066,-0.0412568306010929
mmh0mmptqfyu87,xgboost,phase1_rest,0.5714285714285714,0.5107692307692308,0.14516068034621396
mmh0mmptqfyu87,nn_engineered,phase1_rest,0.5579514824797843,0.6038647342995169,0.12139132992449941
mmh0mmptqfyu87,nn_raw,phase1_rest,0.5633423180592992,0.31932773109243695,0.1714927837537568
mmh0nnjg95y0zn,xgboost,75_25,0.827922077922078,0.8166089965397924,0.6638719031774104
mmh0nnjg95y0zn,nn_engineered,75_25,0.672077922077922,0.6599326599326599,0.3465181195436355
mmh0nnjg95y0zn,nn_raw,75_25,0.8758169934640523,0.8774193548387097,0.7516663927933706
mmh0nnjg95y0zn,xgboost,phase1_rest,0.6602150537634408,0.587467362924282,0.3517933150833998
mmh0nnjg95y0zn,nn_engineered,phase1_rest,0.5021505376344086,0.15356489945155394,0.03467932454732283
mmh0nnjg95y0zn,nn_raw,phase1_rest,0.6849462365591398,0.7174541947926711,0.37487856543118925
mmh0ocgvf4p325,xgboost,75_25,0.7338709677419355,0.5975609756097561,0.4854991850468759
mmh0ocgvf4p325,nn_engineered,75_25,0.7137096774193549,0.6358974358974359,0.4131127596815559
mmh0ocgvf4p325,nn_raw,75_25,0.7918367346938775,0.775330396475771,0.583571180236281
mmh0ocgvf4p325,xgboost,phase1_rest,0.8040268456375839,0.7801204819277109,0.6120138435224803
mmh0ocgvf4p325,nn_engineered,phase1_rest,0.676510067114094,0.5320388349514563,0.40819956654500233
mmh0ocgvf4p325,nn_raw,phase1_rest,0.7033557046979866,0.6716196136701337,0.4063254324071518
mmh0opq734nw1a,xgboost,75_25,0.7391304347826086,0.6907216494845361,0.4651577397101
mmh0opq734nw1a,nn_engineered,75_25,0.7043478260869566,0.6179775280898876,0.3841139657912647
mmh0opq734nw1a,nn_raw,75_25,0.5859030837004405,0.624,0.23977588782592982
mmh0opq734nw1a,xgboost,phase1_rest,0.7048458149779736,0.7148936170212766,0.41514897229275183
mmh0opq734nw1a,nn_engineered,phase1_rest,0.8193832599118943,0.8050713153724247,0.6398111364211496
mmh0opq734nw1a,nn_raw,phase1_rest,0.6901615271659325,0.7137042062415196,0.39411878565671077
mmh0ozswma6i3j,xgboost,75_25,0.6877470355731226,0.6901960784313725,0.37599251602600714
mmh0ozswma6i3j,nn_engineered,75_25,0.7628458498023716,0.7709923664122137,0.5285368321935093
