recurrence_rate,determinism,mean_diagonal_length,max_diagonal_length,entropy_diagonal,laminarity,trapping_time,n_points,session_id,scope,phase_id
0.31765283078765666,0.9220024076135099,3.8619541432784703,45,1.8412161427150384,0.9863833556681127,4.9773638968481375,527,mmgkzukxb91bym,full_session,0
0.2802099588594127,0.9760024301336574,5.52378223495702,265,2.317422740895299,0.9936208991494532,7.586393505991496,266,mmgkzukxb91bym,phase_1,1
0.4082269082269082,0.994106947981084,8.12849494348602,259,2.806671558933264,0.9986904328846853,11.936521739130434,260,mmgkzukxb91bym,phase_2,2
0.31428322642440426,0.9845770225341707,6.406850961538462,262,2.4498964175300313,0.995474695234577,9.073232323232324,263,mmgkzukxb91bym,phase_3,3
0.4367066895368782,0.9822597538622676,5.90748031496063,264,2.420754683790135,0.9955813040062844,8.10039946737683,265,mmgkzukxb91bym,phase_4,4
0.23067673427525595,0.9837230100932669,14.106998900696226,580,3.3353678826017323,0.9920659256420085,20.179054054054053,583,mmglwqjl2idcz3,full_session,0
0.5781935483870968,0.9785762106672617,29.829931972789115,122,3.5974773795187427,0.9885070296808748,29.929054054054053,125,mmglwqjl2idcz3,phase_1,1
0.531348196917552,0.9990143621515066,22.31132075471698,163,3.822728884212549,0.9987327513376514,27.653021442495128,164,mmglwqjl2idcz3,phase_2,2
0.5446076431388549,0.9981271070046198,27.19047619047619,171,3.9594610477743477,0.9982519665376451,33.66315789473684,172,mmglwqjl2idcz3,phase_3,3
0.4907194147134535,0.9682495858641634,7.0,121,2.591662198733917,0.9803975704030922,9.90516039051604,122,mmglwqjl2idcz3,phase_4,4
0.342862609561874,0.9738956356904326,7.015441551812149,804,2.635878154312487,0.9907788791156228,10.67544738725841,812,mmgnnwif7rgnag,full_session,0
0.7029472810294728,0.9825794260068501,10.81156595191683,212,2.9534273056490723,0.9917916617456005,16.481844946025515,220,mmgnnwif7rgnag,phase_1,1
0.4332257452059996,0.9858006836707862,7.488015978695073,229,2.7332552801653156,0.9944780436497502,10.718941898913556,230,mmgnnwif7rgnag,phase_2,2
0.2989970501474926,0.9726387792686135,5.385287691187181,225,2.3002542415694953,0.9952644041041832,7.3850658857979505,226,mmgnnwif7rgnag,phase_3,3
0.6699346405228758,0.9666666666666667,7.366790582403965,135,2.6899771616859476,0.977479674796748,11.310442144873,136,mmgnnwif7rgnag,phase_4,4
0.3652933457804819,0.9236542998069912,4.323935413703673,76,2.0246640905209223,0.9742386875402101,5.819846268816057,554,mmgp4bc84vs4qt,full_session,0
0.42841969925652634,0.967901878914405,8.381920903954802,261,2.8010498780417965,0.9826135177453027,12.36576354679803,268,mmgp4bc84vs4qt,phase_1,1
0.5422880963408986,0.9777929620772121,8.590295147573787,254,2.9014351529315956,0.9885833048627719,12.55350686912509,255,mmgp4bc84vs4qt,phase_2,2
0.38410011041589986,0.9840296409863294,6.970135746606335,285,2.629362660738216,0.9968698096333205,10.209355577363429,286,mmgp4bc84vs4qt,phase_3,3
0.4136216753666418,0.9673295454545454,5.271211670139922,297,2.271584081823098,0.9949737762237763,7.281887245101959,298,mmgp4bc84vs4qt,phase_4,4
0.29889899880025905,0.9562026683337833,6.3453234018480105,966,2.5496418569261836,0.9767586422471974,9.652520359449593,971,mmgp4tj5hwk1cr,full_session,0
0.5842811136928784,0.9538826484336845,8.555694618272842,217,2.814658137730183,0.9638945091746319,13.68548786527984,222,mmgp4tj5hwk1cr,phase_1,1
0.4279370055232124,0.9560477893084504,7.747703180212014,231,2.7424408332871955,0.9764541728438126,10.668889947594092,232,mmgp4tj5hwk1cr,phase_2,2
0.2466574031187278,0.9616925388082124,4.692730604764813,254,2.0779632245646167,0.9906109163745619,6.3202875399361025,255,mmgp4tj5hwk1cr,phase_3,3
0.27273259044777864,0.9811260053619303,5.956380208333333,261,2.3947811935504606,0.9934048257372654,8.01340830449827,262,mmgp4tj5hwk1cr,phase_4,4
0.26163912818340157,0.9713026268441886,5.7400318979266345,289,2.3779353604421503,0.9894746311622886,7.887414844030118,292,mmgp5kmoz5itw5,full_session,0
0.32254901960784316,0.9635258358662614,5.631979695431472,117,2.286678443883603,0.980894485453756,7.004651162790697,120,mmgp5kmoz5itw5,phase_1,1
0.32030561269468116,0.9825688073394495,6.570552147239264,82,2.447945476652267,0.9899082568807339,7.625441696113074,83,mmgp5kmoz5itw5,phase_3,3
0.30902430902430905,0.9515086206896551,4.575129533678757,77,1.9068240549686024,0.9752155172413793,5.419161676646707,78,mmgp5kmoz5itw5,phase_4,4
0.32655958465157786,0.9230796529268769,3.9833078101071977,63,1.8909750761564221,0.9862483808577461,5.138630795543845,588,mmgp92mez7ni28,full_session,0
0.4156833297575628,0.9760860215053764,6.786483253588517,234,2.603427117718821,0.992516129032258,9.732602277520034,237,mmgp92mez7ni28,phase_1,1
0.39891472868217054,0.9920048859030592,6.573583517292127,300,2.5350691514017725,0.998334351229804,9.488654353562005,301,mmgp92mez7ni28,phase_2,2
0.3161316537992686,0.9788223772799608,5.912014787430684,321,2.4124589803750163,0.9963887868772188,8.474232170744404,322,mmgp92mez7ni28,phase_3,3
0.3057062487442234,0.9847518895826487,5.952721493841875,315,2.4172430291426914,0.9968452185343412,8.542382427485215,316,mmgp92mez7ni28,phase_4,4
0.3315868011769651,0.9772642280802946,6.627778016592873,973,2.6180084079029893,0.9932369476893432,10.157974913298546,976,mmgp978syi159c,full_session,0
0.38946811490460925,0.9700335624101006,7.530397022332506,251,2.7209013980533747,0.987494006712482,10.9746891651865,254,mmgp978syi159c,phase_1,1
0.3913788964713144,0.9862437571190747,6.914004914004914,241,2.615813203803428,0.9943047402085341,9.980650835532103,242,mmgp978syi159c,phase_2,2
0.34583472733355636,0.9805552868337042,6.0513432835820895,244,2.4561121783663005,0.9952597465415498,8.69286016054077,245,mmgp978syi159c,phase_3,3
0.5144208037825059,0.9788602941176471,7.569710224166211,234,2.751464436421218,0.9916925904977375,11.127727092423642,235,mmgp978syi159c,phase_4,4
0.3541825978738398,0.9250682640814513,4.397564902394848,47,2.0488380173228373,0.9662913024151726,6.288813886210222,517,mmgp9zmmm2qlbz,full_session,0
0.44484026660537807,0.9772668561095325,7.388671875,221,2.6875845424607245,0.9897528631705846,11.110681488641855,229,mmgp9zmmm2qlbz,phase_1,1
0.519638675142188,0.9914370332217358,7.305028462998102,244,2.7142792902501274,0.9977465876899305,10.74315424610052,245,mmgp9zmmm2qlbz,phase_2,2
0.3378957483832429,0.9736356648731744,5.861638130495141,277,2.418118156346266,0.991967717140661,8.270105735341236,278,mmgp9zmmm2qlbz,phase_3,3
0.5888796345372403,0.9665695182581862,6.754117999401018,281,2.5757008562220163,0.9844848277044402,10.563347896068061,282,mmgp9zmmm2qlbz,phase_4,4
0.26800971026829346,0.9773458024546132,5.723363949483352,872,2.405557281101696,0.9967111712347567,8.192120211094549,873,mmgpaypnopkm1q,full_session,0
0.2784127586861591,0.9746317512274959,5.657957244655582,229,2.3490011103645085,0.9934533551554828,7.085603112840467,230,mmgpaypnopkm1q,phase_1,1
0.38715013860323705,0.9926088462871001,7.856489945155393,211,2.7662127738230464,0.9978057512414829,11.062740076824584,212,mmgpaypnopkm1q,phase_2,2
0.3956958393113343,0.9813874788494078,5.795860099928622,204,2.39086897286862,0.9957698815566836,8.313824419778003,205,mmgpaypnopkm1q,phase_3,3
0.26076696165191743,0.96289592760181,5.25,225,2.235131326047776,0.9878582202111614,6.659379766141332,226,mmgpaypnopkm1q,phase_4,4
0.25814968395222787,0.8881001082902178,3.608408702028844,34,1.687855323224509,0.9802971964865841,4.378476420798065,508,mmgpciu4e2yunz,full_session,0
