session_id,state,n_states,mean_choice_a,mean_reward,mean_ici,label
mmgpqa16u4u07b,2.0,4.0,1.0,0.0,-0.2122172646976765,Exploring/Switching
mmgpqa16u4u07b,3.0,4.0,1.0,1.0,0.2549781001548676,Exploiting A
mmgpy8l4xh9nto,0.0,4.0,0.0,0.3375444950516,-0.09447222475401576,Exploiting B
mmgpy8l4xh9nto,1.0,4.0,0.4032523860585907,0.402658178890853,4.327008531039548,Exploring/Switching
mmgpy8l4xh9nto,2.0,4.0,1.0000000000000002,0.0,0.022288047622869792,Exploiting A
mmgpy8l4xh9nto,3.0,4.0,0.9999999999999999,0.9999999999999999,0.10874609195977754,Exploring/Switching
mmgq3qouddjc6z,0.0,4.0,0.0,1.0,0.3457740629245039,Exploiting B
mmgq3qouddjc6z,1.0,4.0,0.0,0.0,-0.1363406768980374,Exploring/Switching
mmgq3qouddjc6z,2.0,4.0,1.0,1.0,0.20284689335380837,Exploring/Switching
mmgq3qouddjc6z,3.0,4.0,1.0,0.0,-0.08767306533083148,Exploiting A
mmgqyc7ozjls4u,0.0,4.0,0.0,0.4838095238095238,-0.08380209091060924,Exploiting B
mmgqyc7ozjls4u,1.0,4.0,1.0000000000000009,0.6362995948243834,2.6896670116404797,Exploiting A
mmgqyc7ozjls4u,2.0,4.0,0.9999999999999999,0.47634079583421157,-0.16804827947354278,Exploring/Switching
mmgqyc7ozjls4u,3.0,4.0,1.0,1.0,-2.67082556813092,Exploring/Switching
mmgr4s188ypj5i,0.0,4.0,0.0,1.0000000000000007,0.03684048116660436,Exploiting B
mmgr4s188ypj5i,1.0,4.0,0.29788658578973054,0.502439243718602,6.426571135638482,Exploring/Switching
mmgr4s188ypj5i,2.0,4.0,0.48113082548263303,0.0,-0.1867474552180607,Exploring/Switching
mmgr4s188ypj5i,3.0,4.0,1.0000000000000002,1.0000000000000002,0.13764674883805014,Exploiting A
mmgr4wtlfg07a6,0.0,4.0,0.4350545202735972,0.9999999999999986,-0.32225330160418614,Exploiting B
mmgr4wtlfg07a6,1.0,4.0,0.45901427953701307,0.0,-0.14149737937831194,Exploring/Switching
mmgr4wtlfg07a6,2.0,4.0,0.5496981782223305,0.3743278796338745,4.817881039560323,Exploring/Switching
mmgr4wtlfg07a6,3.0,4.0,0.6737833632188233,1.0000000000000004,0.5580519417738851,Exploiting A
mmgr8c41csnx7y,0.0,3.0,0.0,0.716931216931217,0.03973130663002725,Exploiting B
mmgr8c41csnx7y,1.0,3.0,1.0,1.0,0.15468447055764545,Exploring/Switching
mmgr8c41csnx7y,2.0,3.0,1.0,0.0,-0.5363955008449346,Exploiting A
mmh0l2c7syhpy7,0.0,4.0,0.0,0.6168330835695006,2.157000470553254,Exploiting B
mmh0l2c7syhpy7,1.0,4.0,0.0,0.48039295216278305,-0.26952018184479726,Exploring/Switching
mmh0l2c7syhpy7,2.0,4.0,0.9999999999999996,0.41982502401948496,-0.28283437445441556,Exploiting A
mmh0l2c7syhpy7,3.0,4.0,0.999999999999999,0.5601351753251173,1.9541690687007411,Exploring/Switching
mmh0l48d4j1y4y,0.0,4.0,0.0,0.0,-0.16938615991707198,Exploiting B
mmh0l48d4j1y4y,1.0,4.0,0.4938991245302927,1.0000000000000002,0.06055654678119102,Exploring/Switching
mmh0l48d4j1y4y,2.0,4.0,0.6277130291896144,0.9138609226157344,4.171977556477813,Exploring/Switching
mmh0l48d4j1y4y,3.0,4.0,1.0,0.0,-0.24328726249629395,Exploiting A
mmh0le5hn8utpd,0.0,4.0,0.0,1.0,-0.006691981735410573,Exploiting B
mmh0le5hn8utpd,1.0,4.0,0.0,0.0,-0.03879098160137485,Exploring/Switching
mmh0le5hn8utpd,2.0,4.0,1.0,1.0,0.10136071551643137,Exploring/Switching
mmh0le5hn8utpd,3.0,4.0,1.0,0.0,-0.06666006890216677,Exploiting A
mmh0lgop76n6ez,0.0,4.0,0.0,0.0,2.2861455870469065,Exploiting B
mmh0lgop76n6ez,1.0,4.0,0.0,1.0,0.14792300487710566,Exploring/Switching
mmh0lgop76n6ez,2.0,4.0,0.0,0.0,-0.420942818706122,Exploring/Switching
mmh0lgop76n6ez,3.0,4.0,1.0,0.6013667425968109,-0.04723896322625992,Exploiting A
mmh0lku3ip54e4,0.0,4.0,2.397696037973264e-79,0.3333325870797226,6.916357276403781,Exploring/Switching
mmh0lku3ip54e4,1.0,4.0,0.0,0.4632768419252729,0.03370777583845457,Exploiting B
mmh0lku3ip54e4,2.0,4.0,1.0,1.0,-0.05137734892268013,Exploring/Switching
mmh0lku3ip54e4,3.0,4.0,1.0,0.0,-0.12501917039660196,Exploiting A
mmh0lpcdm9wdcu,0.0,4.0,0.0,0.9999999999999998,-0.17330690517062425,Exploiting B
mmh0lpcdm9wdcu,1.0,4.0,0.30186856865649003,1.0000000000000004,3.3682727959288217,Exploring/Switching
mmh0lpcdm9wdcu,2.0,4.0,0.5555555555555556,0.0,-0.2207086016747319,Exploring/Switching
mmh0lpcdm9wdcu,3.0,4.0,1.0000000000000007,1.0000000000000007,-0.0659709005970791,Exploiting A
mmh0m3latwun95,0.0,4.0,0.0,0.0,12.179584658657074,Exploiting B
mmh0m3latwun95,1.0,4.0,0.0049261083743842365,1.0,0.019006215308020935,Exploring/Switching
mmh0m3latwun95,2.0,4.0,0.49596122778675283,0.0,-0.01412083145497013,Exploring/Switching
mmh0m3latwun95,3.0,4.0,1.0,1.0,-0.032869602232248454,Exploiting A
mmh0mm0schxk59,0.0,3.0,0.0,1.0,0.1630679968723802,Exploiting B
mmh0mm0schxk59,1.0,3.0,0.0,0.0,-0.18234919154715676,Exploring/Switching
mmh0mm0schxk59,2.0,3.0,1.0,0.4603174603174603,0.02702142138106128,Exploiting A
mmh0mmptqfyu87,0.0,4.0,0.0,1.0,0.01067922598142504,Exploiting B
mmh0mmptqfyu87,1.0,4.0,2.431653679827927e-68,1.0000000000000007,1.3294820597990207,Exploring/Switching
mmh0mmptqfyu87,2.0,4.0,0.42857142857142855,0.0,-0.31603269276757845,Exploring/Switching
mmh0mmptqfyu87,3.0,4.0,1.0,1.0,0.010302888569746373,Exploiting A
mmh0nnjg95y0zn,0.0,4.0,0.0,0.41639916640232344,2.48003187506408,Exploiting B
mmh0nnjg95y0zn,1.0,4.0,0.5130345952386007,0.0,-0.15612180305232112,Exploring/Switching
mmh0nnjg95y0zn,2.0,4.0,0.5165968682648049,1.0000000000000002,-0.15719379879258266,Exploring/Switching
mmh0nnjg95y0zn,3.0,4.0,1.0,0.602626371999478,2.039268393257664,Exploiting A
mmh0ocgvf4p325,0.0,4.0,0.0,0.4521992017683222,-0.11606933837721164,Exploiting B
mmh0ocgvf4p325,1.0,4.0,0.4247192358940181,0.6368004089358928,4.842262960247916,Exploring/Switching
mmh0ocgvf4p325,2.0,4.0,1.0000000000000009,0.4712851053829205,-0.09398525654998365,Exploiting A
mmh0ocgvf4p325,3.0,4.0,0.9999999999999999,0.4813613615073291,-0.12157017977381283,Exploring/Switching
mmh0opq734nw1a,0.0,3.0,0.0,0.0,-0.09320188768943692,Exploiting B
mmh0opq734nw1a,1.0,3.0,0.509090909090909,1.0,0.12723508826138807,Exploring/Switching
mmh0opq734nw1a,2.0,3.0,1.0,0.0,-0.14291030733926252,Exploiting A
mmh0ozswma6i3j,0.0,4.0,0.0,0.3580662788649461,-0.04194942933990275,Exploiting B
